geneIDs	disper	pval	padj	TEcontrol	TEtreated	log2FC_TE(treated vs control)	
ENSG00000105852.11	nan	nan	nan	1.0	1.1729818025927021	0.23018063185499013
ENSG00000105854.13	0.0026419893443824036	0.2521699342149982	0.9991726835167344	0.6867881281065827	0.6220574731080217	-0.14281722104029604
ENSG00000005981.13	nan	nan	nan	0.4627718515918539	1.1124160279150905	1.2653234172552827
ENSG00000004799.8	nan	nan	nan	0.45571629395410124	1.0678226390853935	1.2284641816758184
ENSG00000158560.14	0.004380917588827076	0.5879902696979802	0.9991726835167344	0.797718088529583	0.8489510170837329	0.08980232343296354
ENSG00000004864.14	0.0017465138911511257	0.5174618628349164	0.9991726835167344	0.8283577230640076	0.7965996928612996	-0.05639900108224305
ENSG00000127922.10	0.006298819512776738	1.3288742358730232e-06	0.009031029306993066	0.2732532365741377	0.47250779117123953	0.79009953396066
ENSG00000006377.11	nan	nan	nan	4.14783159590772	2.954816573153273	-0.4892887465193825
ENSG00000105880.7	nan	nan	nan	4.728370231465945	5.054249418831027	0.09615385766498674
ENSG00000196636.8	0.013949462960494893	0.7280228236205857	0.9991726835167344	0.7669844348898924	0.7130417934783629	-0.10521066035721482
ENSG00000006128.12	0.009282693399521416	0.13569508833284805	0.9991726835167344	0.8537158543377693	1.095496350548023	0.35975680136330535
ENSG00000070669.17	0.004712999373199128	0.17452075995027405	0.9991726835167344	213.60118421086852	121.75719278276327	-0.8109126436314469
ENSG00000135175.6	nan	nan	nan	1.0	1.0	0.0
ENSG00000164715.6	0.0036597633583770085	0.7969029909347836	0.9991726835167344	0.5453807344644626	0.5510103486750696	0.014815676644537312
ENSG00000180535.4	0.2550752869924777	0.7775269143250795	0.9991726835167344	0.5026760981005155	0.3839638797034565	-0.38865849156932
ENSG00000205356.10	0.0051127608514123625	0.2541986941775719	0.9991726835167344	0.35257262852359483	0.3945355763733111	0.1622349205198088
ENSG00000164713.10	0.010089939298641298	0.13668613237018723	0.9991726835167344	0.4807188602879283	0.39987504341670643	-0.26564416259308765
ENSG00000006453.14	0.04542596150199049	0.9088289048997328	0.9991726835167344	0.3532260628073314	0.403517787745501	0.19204047508010746
ENSG00000106236.4	0.003364359563203713	0.14964224777574542	0.9991726835167344	0.3640338084368026	0.40717880085351327	0.1615900094606031
ENSG00000166448.15	0.006524529478557031	0.707234069050764	0.9991726835167344	0.7201612577908344	0.7038396615852067	-0.033073176868417264
ENSG00000196367.15	0.0022400548567981958	0.46652614473516574	0.9991726835167344	1.0156900398810167	0.9716179360483223	-0.06399917174909843
ENSG00000198742.10	0.0031290105518249085	0.9873587471971306	0.9992952418493134	0.4141692135464747	0.41467297831016353	0.0017537210894496003
ENSG00000185467.8	nan	nan	nan	1.0	0.5806462405158511	-0.7842686274585626
ENSG00000284292.1	nan	nan	nan	1.0	1.5407460301251454	0.6236290738739124
ENSG00000241685.10	0.007487100311695656	0.35997785256524795	0.9991726835167344	0.20075878111919107	0.22209053228027542	0.14568480000252526
ENSG00000130429.16	nan	nan	nan	7.426937458700092	3.285643314803514	-1.1765915579318444
ENSG00000106244.13	0.003067205536108959	0.054208752325899834	0.9991726835167344	0.17839007634199275	0.20689543835350532	0.21386647506097178
ENSG00000106245.11	0.0059048571016565386	0.7055834484797893	0.9991726835167344	0.8373744714685711	0.8734486054115388	0.060849879848667854
ENSG00000106246.18	nan	nan	nan	0.021436081448150766	0.018533003999193755	-0.20994445725288902
ENSG00000248919.7	nan	nan	nan	3.4521239890247624	3.725530772972766	0.1099616973210591
ENSG00000160917.15	0.005620203842414527	0.7235322762103202	0.9991726835167344	0.3901830079122392	0.4096251377157868	0.0701533014423199
ENSG00000241468.8	0.004406337514568587	0.7583901895118333	0.9991726835167344	0.641759071094182	0.620761145032994	-0.047993524536701804
ENSG00000198556.14	0.009155055356129522	0.7716256721689089	0.9991726835167344	0.24403268425882715	0.2223786800944029	-0.1340559060363149
ENSG00000160908.15	0.007090772076135735	0.5061399047352841	0.9991726835167344	0.3779893009820202	0.4217353200882992	0.157992452125711
ENSG00000196652.12	0.0043745148499986205	0.6927946109115826	0.9991726835167344	0.21584650110568124	0.20330423022746313	-0.08636547255924043
ENSG00000221909.3	0.007779105033617927	0.9122607119321888	0.9991726835167344	0.5981014556876572	0.5813254594842575	-0.041044135293069606
ENSG00000197343.11	0.003653146753299857	0.6362206984695368	0.9991726835167344	0.19068200392785084	0.19975077155870855	0.0670323834623745
ENSG00000272647.3	nan	nan	nan	1.5661026394059965	1.0	-0.6471787672327658
ENSG00000244219.7	nan	nan	nan	0.5121681743630154	0.2973501832533581	-0.7844546432104073
ENSG00000197037.11	0.00819724268039934	0.8662547936734524	0.9991726835167344	0.3438217768419515	0.33947164410650355	-0.018369852612721616
ENSG00000106258.15	0.08897981966394049	0.1581141109430242	0.9991726835167344	0.039485191996559046	0.10057814098880696	1.3489331824880293
ENSG00000282301.4	nan	nan	nan	1.0	1.0	0.0
ENSG00000160870.15	nan	nan	nan	1.0	1.0	0.0
ENSG00000160868.16	nan	nan	nan	0.34697319641637797	0.08515184952064922	-2.026714448240509
ENSG00000021461.18	nan	nan	nan	0.5272770520496772	0.12256297065264524	-2.1050380391572996
ENSG00000244623.2	nan	nan	nan	1.0	1.0	0.0
ENSG00000146833.16	nan	nan	nan	0.45571629395410124	0.7691777727932947	0.7551811187343698
ENSG00000176402.6	nan	nan	nan	0.5257403628721672	0.45559207508565486	-0.20660784782518893
ENSG00000160862.13	nan	nan	nan	0.40028326483301313	0.5562080139575453	0.4746032311320586
ENSG00000106261.17	0.004740912605431724	0.545060528797058	0.9991726835167344	0.2547807600052866	0.24231802923219217	-0.07235458543101014
ENSG00000166529.16	0.005326091058557076	0.7106925902554546	0.9991726835167344	1.25351876114631	1.3040999969323979	0.05707090921564334
ENSG00000166526.18	0.0025658613156757546	0.2872143562532393	0.9991726835167344	0.4667717078361615	0.428279249891253	-0.12416533803642937
ENSG00000168090.10	0.002324029366360295	0.05295202841816826	0.9991726835167344	0.9015034526701678	1.0278950040412116	0.18928798353209403
ENSG00000166508.18	0.005801142105313167	0.31015880666475437	0.9991726835167344	0.40693619845394063	0.4478222376322401	0.13812355118699915
ENSG00000221838.10	0.004655569314988604	0.7591612046502141	0.9991726835167344	0.966345223057327	0.9428607995278542	-0.035493885838786786
ENSG00000106290.16	0.0028924036129000376	0.8030653304812227	0.9991726835167344	0.8935497311176359	0.9215078558361512	0.044448439180585
ENSG00000166997.8	0.013045490923157656	0.6550516792661832	0.9991726835167344	0.4876291706536511	0.5319624718913228	0.1255400396224179
ENSG00000214309.5	0.045669276758513	0.25682749920855663	0.9991726835167344	1.0726923257414465	0.6437632093373619	-0.7366343002176808
ENSG00000188186.11	0.004467498316642506	0.0190770301437585	0.9991726835167344	0.6972857206963033	0.872835262989921	0.3239594506296467
ENSG00000146826.17	0.005230863139110782	0.1737987197398959	0.9991726835167344	0.49301924187967483	0.5681937111735923	0.20473890956457996
ENSG00000197093.11	0.010169256370777539	0.05212750064582383	0.9991726835167344	0.10100344330794746	0.06753119211079467	-0.5807785463500403
ENSG00000213420.8	0.002583035174705045	0.14191234704262046	0.9991726835167344	0.9634193927949739	1.0542254832842115	0.12994760164607733
ENSG00000066923.18	0.015184329673304315	0.2693894930398566	0.9991726835167344	0.10276455460851557	0.07319905813219046	-0.48944574790596684
ENSG00000213413.3	0.05241015671409737	0.03703238791685548	0.9991726835167344	0.02975995312082651	0.010761453395370333	-1.4674993186435996
ENSG00000214300.7	0.06348145908898085	0.9539118956288192	0.9991726835167344	0.3942856131480047	0.41833117664217045	0.0854044508302767
ENSG00000121716.21	0.11538358156266049	0.17710700453976358	0.9991726835167344	1.699914547813776	0.7618634157319814	-1.1578579414641414
ENSG00000085514.16	nan	nan	nan	0.0779870670376847	0.052030563259720615	-0.5838755695294164
ENSG00000289690.1	nan	nan	nan	1.0	1.0	0.0
ENSG00000078487.18	0.03235101808175677	0.7393762548042246	0.9991726835167344	0.7735202912519497	0.6823302759950428	-0.1809689052323562
ENSG00000146834.15	0.004771486543994033	0.19340905951572618	0.9991726835167344	2.3361949094717485	2.7583213107387383	0.23962987925251666
ENSG00000160813.7	0.01139150051706291	0.6324481216949354	0.9991726835167344	1.6029666334564867	1.7728642579520026	0.14533768293146632
ENSG00000185955.5	0.12282762604665749	0.800092180376239	0.9991726835167344	0.25205476954921663	0.29055502289560897	0.2050741408515646
ENSG00000166925.9	0.010275595800350923	0.8529073754475329	0.9991726835167344	0.23657656456305612	0.2305407596221209	-0.03728532460680567
ENSG00000289760.1	nan	nan	nan	31.441795190012922	37.65992837739437	0.26034666462871137
ENSG00000166924.9	0.00437473454625429	0.32940452185527014	0.9991726835167344	0.30670730750891184	0.33912418229316654	0.14495112364101614
ENSG00000106351.13	0.014595430629475038	0.26617240894614247	0.9991726835167344	0.6122145244412236	0.7462864587716004	0.2856922365392283
ENSG00000205307.12	nan	nan	nan	2.023621268069051	1.5407460301251454	-0.393310233052672
ENSG00000077454.17	0.002986982443086456	0.5579466484736437	0.9991726835167344	2.6128160375046114	2.5036378858653188	-0.06157963843188563
ENSG00000106336.13	0.08085434105024249	0.4676797917038279	0.9991726835167344	2.448187076937919	1.6000887075195729	-0.6135619159495181
ENSG00000106333.13	0.01522764808863468	0.5731285620948688	0.9991726835167344	1.5850329036259183	1.4450452286640185	-0.1333981409784395
ENSG00000106330.12	0.007821561856134163	0.9874087580247755	0.9992952418493134	0.1670110922999298	0.16969062801140988	0.022962962541243748
ENSG00000106327.13	0.1590479243260477	0.470772256453011	0.9991726835167344	0.13504506367750216	0.28595625333338953	1.082353549191292
ENSG00000077080.10	0.004906532354419324	0.4090702757072525	0.9991726835167344	0.9757346469500452	1.0543404058800645	0.11177997045958146
ENSG00000172354.10	0.003878079832297743	0.22441785925186408	0.9991726835167344	0.6246896871875502	0.6854582547736904	0.13392909374348805
ENSG00000146830.11	0.003039664218702586	0.28864006215690463	0.9991726835167344	0.3940338847280586	0.42758979695900096	0.11790772945411998
ENSG00000172336.5	0.0064121945485426605	0.29019965443262796	0.9991726835167344	0.473586446952163	0.5431165784089523	0.19763410694322248
ENSG00000130427.3	nan	nan	nan	0.8698425152803132	0.2989798729447494	-1.540705858346411
ENSG00000146839.19	nan	nan	nan	0.7974581650711733	0.8070227286904832	0.017200469020232145
ENSG00000196411.10	0.009953871972978435	0.09096135911051584	0.9991726835167344	0.2552104339364381	0.32907976655111754	0.3667500122135994
ENSG00000146828.18	0.003287644243431074	0.32109268820163817	0.9991726835167344	0.5951410038749116	0.6566233732741499	0.14183458557039075
ENSG00000087077.14	0.03379032371267271	0.8761440095540365	0.9991726835167344	0.7347120405953077	0.7879662489493935	0.10095491791243949
ENSG00000087087.20	0.003744783227139943	0.1558655924262523	0.9991726835167344	0.7030277673200198	0.7870453287182178	0.162865055819699
ENSG00000176125.7	0.04377050129564857	0.8469046340967847	0.9991726835167344	0.8552643223456032	0.8511421824279557	-0.006970205948461428
ENSG00000087085.16	0.004507236254825337	0.3424336656757746	0.9991726835167344	0.7048954259854238	0.790076111873886	0.16458239792281998
ENSG00000169894.18	0.007575644718527558	0.4327698513746365	0.9991726835167344	0.2553922165363936	0.2927288170273242	0.19685021819310133
ENSG00000205277.10	nan	nan	nan	0.02963793423332324	0.4505805218374625	3.9262681483157205
ENSG00000169876.14	nan	nan	nan	0.5257403628721672	0.26161833497630044	-1.00688684709964
ENSG00000169871.13	0.0495397908289966	0.25589625451927345	0.9991726835167344	0.24633615983475238	0.17485779389979414	-0.49444631505184544
ENSG00000106366.9	0.11314825673522745	0.830586440141631	0.9991726835167344	0.7587805051788756	0.6980137721048955	-0.1204271113678601
ENSG00000106367.15	0.003115930642466976	0.03478365646007264	0.9991726835167344	0.5289491191909191	0.6241209403481154	0.2386966645209363
ENSG00000128564.8	0.007078436813634541	0.04510353337214634	0.9991726835167344	1.7694824536957179	2.200196133234602	0.3143046804258204
ENSG00000167011.9	0.07771784599905694	0.5935947970059016	0.9991726835167344	0.1631154261374418	0.2167636824636007	0.4102298345672093
ENSG00000106384.12	nan	nan	nan	0.714519755371096	0.7691777727932947	0.10634317303365709
ENSG00000106397.12	0.0066001799234765395	0.8862472858514959	0.9991726835167344	0.9909547047150946	0.9941735908202831	0.004678664952364917
ENSG00000106400.12	0.004945234683363276	0.25163740934106704	0.9991726835167344	0.7914335889169917	0.8877719725848963	0.16572086730762298
ENSG00000106404.14	0.0794420352083143	0.4603182163559453	0.9991726835167344	0.040517687986382715	0.025661771804281832	-0.6589310696329713
ENSG00000214253.9	0.0035033405611203114	0.020970103258468487	0.9991726835167344	0.3506907630122674	0.4297867358729665	0.2934215274794001
ENSG00000128581.17	0.00927072181357752	0.7401178283934817	0.9991726835167344	0.742921615817875	0.7163245622750916	-0.052596590992809056
ENSG00000160963.14	0.004299425284181624	0.4869053953474308	0.9991726835167344	0.5731333389492272	0.613074091854435	0.09719061878398871
ENSG00000106436.8	nan	nan	nan	1.0830874426951493	1.1083159018728541	0.03321942639516727
ENSG00000257923.12	0.0033441910665165365	0.9504706103457135	0.9991726835167344	0.2482319832997531	0.24766819681914082	-0.003280387234144033
ENSG00000160999.11	0.011923623115610927	0.3260623974734438	0.9991726835167344	0.26297645144826104	0.32822112037322015	0.31973445899277064
ENSG00000260097.3	nan	nan	nan	0.015980411613485755	0.028274222581546733	0.8231827881214775
ENSG00000128563.13	0.008050305342542677	0.04181516572068522	0.9991726835167344	0.14987016566756162	0.20657423317656956	0.46294709469057693
ENSG00000160991.17	0.006909707494623497	0.25427612999821003	0.9991726835167344	0.052632168901384384	0.06489259789523039	0.30210907610478355
ENSG00000160993.4	0.005163080465972085	0.22258940441770803	0.9991726835167344	0.6048507495396961	0.5058044644483114	-0.25799942195599446
ENSG00000161036.13	0.00496175432908552	0.20389822888406683	0.9991726835167344	0.8708971010829976	0.9981704642948853	0.1967839448964289
ENSG00000005075.16	0.012819304952712551	0.9008498913499106	0.9991726835167344	0.0908697854495432	0.08567118822560679	-0.08499057430874002
ENSG00000170667.16	0.05018828111676781	0.7009126576617335	0.9991726835167344	0.05395182909187698	0.06235228422716853	0.2087705417842054
ENSG00000168255.20	nan	nan	nan	1.0	1.0	0.0
ENSG00000284981.2	nan	nan	nan	0.045720943276134275	0.04910253935141575	0.10294246750982428
ENSG00000270249.2	nan	nan	nan	1.0	1.0	0.0
ENSG00000205238.12	nan	nan	nan	0.07913857619358347	0.07422935008724597	-0.09239137214895665
ENSG00000285437.2	nan	nan	nan	0.11652695301047704	0.11101081417004674	-0.06996346865139813
ENSG00000105808.19	0.03263200060766417	0.29443499149732577	0.9991726835167344	0.15083362243173426	0.10735252718381152	-0.4906019025956945
ENSG00000205236.6	nan	nan	nan	1.0	1.0	0.0
ENSG00000267368.1	nan	nan	nan	1.0	1.0	0.0
ENSG00000267645.5	nan	nan	nan	1.0	1.0	0.0
ENSG00000173678.15	nan	nan	nan	0.7750598126223603	1.0	0.36762044508893416
ENSG00000228049.8	nan	nan	nan	0.1212858449708276	0.08938089431351302	-0.4403728012084409
ENSG00000222011.9	0.054092739512577016	0.2176271350268646	0.9991726835167344	0.22080511358889307	0.12648517661898334	-0.8038052648946916
ENSG00000161040.19	0.11799136385732012	0.47410051192942126	0.9991726835167344	0.3871468822440191	0.29354079266115696	-0.399320018802108
ENSG00000128606.13	0.05047254555020204	0.8514010962720645	0.9991726835167344	0.6793498392449827	0.7597428007267061	0.1613564002047973
ENSG00000170632.14	0.012365309235526757	0.1326143981706751	0.9991726835167344	0.0779656500568704	0.11073166861821787	0.5061573340869643
ENSG00000161048.12	0.013448123925770935	0.28187173935468046	0.9991726835167344	0.3309072926279734	0.27101074736234665	-0.2880770214391559
ENSG00000105819.15	0.0032246726356268186	0.14638674343880398	0.9991726835167344	0.9340971551252272	1.0385315326727251	0.15290050396682658
ENSG00000105821.15	0.004852077457592214	0.44805698757643164	0.9991726835167344	1.0594475684635407	0.974904889573494	-0.11997880778484488
ENSG00000161057.13	0.002551816153148806	0.031098427512286753	0.9991726835167344	0.8581323825500141	0.9870940740013255	0.20198735894319378
ENSG00000170615.15	nan	nan	nan	0.6204025998729249	0.45559207508565486	-0.4454620802448277
ENSG00000189056.15	0.007538814271264492	0.33858793830139444	0.9991726835167344	1.8235974574427904	1.598715832940318	-0.18987377604882227
ENSG00000164815.11	0.004425647908050729	0.5633288214026324	0.9991726835167344	0.7762078513164843	0.8324140837623539	0.10085834848515507
ENSG00000187416.13	nan	nan	nan	0.7383486661372813	2.8693724912153824	1.9583611076687755
ENSG00000005483.23	0.005730730616889685	0.026925237220987608	0.9991726835167344	0.3490811869804394	0.281436750157785	-0.3107518791278374
ENSG00000289360.1	nan	nan	nan	3.4075922946839134	3.863342390616792	0.18109680981795395
ENSG00000288914.1	nan	nan	nan	1.0	1.0	0.0
ENSG00000135250.17	0.003920497471242075	0.7618168845290393	0.9991726835167344	0.5134713965525036	0.4989187495911348	-0.04147902449013796
ENSG00000091127.14	0.004097222537152903	0.6196416551817941	0.9991726835167344	0.7529793615673962	0.7106000852650922	-0.08357246079145147
ENSG00000135249.8	0.003418643283943908	0.46331239428568416	0.9991726835167344	1.0705339730218024	0.9901791731002493	-0.1125690700181642
ENSG00000185055.11	nan	nan	nan	0.08452530808984873	0.12047663318583099	0.5112980836587435
ENSG00000146776.15	0.00749068293307107	0.9791118511021378	0.9992952418493134	0.4685707197911676	0.4614407942355787	-0.02212125252035313
ENSG00000128536.16	0.030333557533316704	0.4862213823475088	0.9991726835167344	0.16123990477169686	0.12946824890884392	-0.31661050480695696
ENSG00000008282.10	0.013343056628437808	0.6612614002250039	0.9991726835167344	0.7161411300382396	0.6781077437664648	-0.07872940788762234
ENSG00000105835.13	0.005338200290484965	0.9213462714473626	0.9991726835167344	0.37193172072241304	0.37253436335546264	0.00233571346400252
ENSG00000253276.5	0.0036878896972397275	0.7372289407416399	0.9991726835167344	0.3019807028605813	0.3082924947038009	0.029843406310061882
ENSG00000105851.11	nan	nan	nan	0.6275528924760223	0.4964451916353092	-0.338102609212808
ENSG00000005249.14	0.004290847066004416	0.4413421215243377	0.9991726835167344	0.3066700418453865	0.3236929476777999	0.07793869509781448
ENSG00000105856.14	0.003747064227305625	0.8070834678829881	0.9991726835167344	1.284834794429934	1.2566733755862887	-0.03197314310329219
ENSG00000164597.15	0.0035577544682864016	0.2566279294890469	0.9991726835167344	0.790758336841387	0.7086349171004481	-0.15819430672702933
ENSG00000172209.6	0.04484440418534591	0.612105920377374	0.9991726835167344	0.1448818343020108	0.12530148596290952	-0.20947319318466517
ENSG00000105865.11	0.0794320890111559	0.22578323334458816	0.9991726835167344	0.05702734664881434	0.12389760230751418	1.119422454308427
ENSG00000288558.3	nan	nan	nan	0.0054947561478257976	0.002576340819523172	-1.0927319995029938
ENSG00000075790.12	nan	nan	nan	0.6204025998729249	0.6019748093953664	-0.04350161582411394
ENSG00000091137.14	0.0544027860990673	0.9911719034277818	0.9996387120722462	0.7295305527665001	0.7600366022214017	0.059100498725894124
ENSG00000105879.13	0.004798071957161302	0.5685535051499397	0.9991726835167344	0.49263691193588527	0.4641419798213982	-0.08595853956211208
ENSG00000091138.13	nan	nan	nan	1.851648754788441	1.7003582701162108	-0.12297169692151355
ENSG00000091140.15	0.002845408667668709	0.1859060648390083	0.9991726835167344	0.9509471538621137	1.0369154378748713	0.12486117002102459
ENSG00000091136.15	0.0018711279588623912	0.9493750407352389	0.9991726835167344	1.0371894262610264	1.0346021292196999	-0.0036033379336787713
ENSG00000091128.13	nan	nan	nan	0.3107944597671432	0.3295094227475356	0.08435893510845771
ENSG00000091129.22	0.005967806518541854	0.5165685727766981	0.9991726835167344	0.9714740134783768	0.9125268227339044	-0.09030843888509389
ENSG00000135241.17	0.0038696229200039923	0.644086298123163	0.9991726835167344	0.42830898174058835	0.4073303974204694	-0.07245245034627201
ENSG00000177683.14	0.01568483046034382	0.5997824223247413	0.9991726835167344	0.41966270385007315	0.3719027778056817	-0.17430473039163918
ENSG00000128590.5	0.0022036804180846415	0.9142074254332915	0.9991726835167344	0.7433182677621303	0.7330322261835813	-0.02010343933710751
ENSG00000184903.10	0.008596888333920414	0.5532927591164518	0.9991726835167344	0.6540205692933658	0.7404352203939601	0.1790375117734172
ENSG00000173114.13	0.004602100719406264	0.2577981827929663	0.9991726835167344	0.49421476534730274	0.44114327550852744	-0.16389082017284085
ENSG00000128512.24	0.005265987875712181	0.5635779981306607	0.9991726835167344	0.9445406160539248	0.8918446692117964	-0.08282037432980029
ENSG00000198839.10	0.004601274392533687	0.5377026107697291	0.9991726835167344	1.015987289624055	0.9470798607153756	-0.10132436511324802
ENSG00000006652.15	nan	nan	nan	0.003906958054291309	0.004119791027543756	0.07652539333284025
ENSG00000288640.1	nan	nan	nan	1.0	1.0	0.0
ENSG00000288634.1	nan	nan	nan	305.2170667963567	247.5191966925545	-0.3022952157476224
ENSG00000181016.9	0.17663885890760944	0.8176942664552885	0.9991726835167344	0.5922780811710631	0.7204875873299164	0.28269887929808457
ENSG00000146802.13	0.005662437681840329	0.9307756435984678	0.9991726835167344	0.45755509726571714	0.44050955345816806	-0.05477217077438801
ENSG00000164603.12	0.007033872308942607	0.9038834806547916	0.9991726835167344	0.4055516261723361	0.3830350071661526	-0.08240932716601956
ENSG00000164604.14	0.0807210261341379	0.7087574323901866	0.9991726835167344	0.1807940862625998	0.13267940263571115	-0.44640306647904415
ENSG00000214194.9	0.03913591263342837	0.8654587682984223	0.9991726835167344	0.05927253593463619	0.05759974383566082	-0.04130138798071048
ENSG00000154415.8	nan	nan	nan	0.28629156951677365	0.2241010965783021	-0.3533354793379906
ENSG00000128573.28	0.0034960863469387913	0.6895015275198879	0.9991726835167344	0.36574103018666965	0.351071479247032	-0.05905768500206965
ENSG00000135272.13	0.12780053491311544	0.7528552279301062	0.9991726835167344	0.1798257132849367	0.23628534610098975	0.39393083268724105
ENSG00000105967.16	nan	nan	nan	0.2243054856121495	0.0823587254207035	-1.4454714952043872
ENSG00000135269.18	0.0049731169695268205	0.2312011025231797	0.9991726835167344	0.6403054226740409	0.7221784045596696	0.17359505170723133
ENSG00000105971.15	0.1522967890808753	0.15437349051514837	0.9991726835167344	0.3986083597547351	0.15355294906150593	-1.376235746939443
ENSG00000105974.13	0.21037789040644872	0.3388983109692867	0.9991726835167344	0.34276770421368713	0.16020233526117375	-1.0973360062385356
ENSG00000105976.16	0.12575844120965327	0.7912454848870767	0.9991726835167344	0.7558327152336777	0.7020345385713745	-0.10652495539134316
ENSG00000198898.15	0.003567894657225492	0.5852328660574933	0.9991726835167344	0.6171096363010382	0.6383509217764798	0.048822914594194966
ENSG00000004866.22	0.003126975237441707	0.3000907604377341	0.9991726835167344	0.5900587712337048	0.5376440823984951	-0.13420722532234763
ENSG00000288635.1	nan	nan	nan	1.0	1.0	0.0
ENSG00000105989.10	nan	nan	nan	1.0	0.5683848125579858	-0.8150600891103423
ENSG00000001626.18	nan	nan	nan	0.11588198743918741	0.06361428814775257	-0.8652335880274009
ENSG00000154438.8	nan	nan	nan	1.0	1.0	0.0
ENSG00000077063.11	0.006282756692600945	0.25810554279466535	0.9991726835167344	0.4165908538272243	0.3651185172955608	-0.1902663274997045
ENSG00000128534.8	0.004575990438586523	0.23750854768975105	0.9991726835167344	0.3622920654628214	0.4025145775553189	0.15188782337208218
ENSG00000106013.15	nan	nan	nan	0.7657388354247001	0.7248027499462562	-0.07926399822133506
ENSG00000184408.10	0.030558192263457885	0.3063070190231173	0.9991726835167344	0.23975679681602827	0.34559622336330803	0.5275157374906805
ENSG00000106025.9	0.01730360690581687	0.5159528580349176	0.9991726835167344	0.19890492798167983	0.2224012310493702	0.161085753583333
ENSG00000071243.16	0.006338099604158118	0.03343582344561047	0.9991726835167344	0.7882440192722366	0.5999508114829941	-0.39379809614623873
ENSG00000106034.18	nan	nan	nan	0.6624954025307839	0.41312574696547416	-0.6813294677018403
ENSG00000002745.13	nan	nan	nan	0.2705001854252061	0.479028653405475	0.8244823712640164
ENSG00000196937.11	nan	nan	nan	0.004670197390669904	0.0021090162313224144	-1.1469133298217518
ENSG00000106278.12	0.0024780060641453974	0.033708621157073404	0.9991726835167344	1.5155840888754435	1.316243800046425	-0.20344716344327413
ENSG00000008311.16	0.0034105024376131837	0.34843743745948774	0.9991726835167344	0.6147564122732043	0.5680298756335541	-0.11404806753211194
ENSG00000128610.12	0.014488439867898259	0.26588917819531066	0.9991726835167344	0.40823359841142665	0.3410584945659169	-0.25937572833315303
ENSG00000081803.17	0.02322816445654408	0.6913958995554386	0.9991726835167344	0.498564903114001	0.43522082368943765	-0.19603374089697234
ENSG00000188050.3	nan	nan	nan	0.714519755371096	1.0	0.4849541947182601
ENSG00000235631.2	nan	nan	nan	1.3143368916031277	0.7346947414702414	-0.839118261723454
ENSG00000128519.3	nan	nan	nan	1.0	1.0	0.0
ENSG00000081800.9	nan	nan	nan	1.2909806354844648	0.7691777727932947	-0.747078382283187
ENSG00000164675.11	0.11048732472470042	0.7983706941751951	0.9991726835167344	0.7465884612990009	0.9119857963529174	0.2886981438101372
ENSG00000128609.16	0.006941692447055763	0.5751937458939633	0.9991726835167344	0.22379880806217858	0.2385201770604969	0.09190896019450889
ENSG00000146809.14	nan	nan	nan	0.5010791456629986	1.2255148599408088	1.2902775768395203
ENSG00000170807.12	nan	nan	nan	0.6804207091272743	2.3927954693442754	1.8141981275765995
ENSG00000106299.8	0.0027664734308613663	0.16090938084335682	0.9991726835167344	0.8833192400798296	0.792086804601521	-0.15727639242796843
ENSG00000106302.10	nan	nan	nan	0.714519755371096	0.2544690965890632	-1.4894834379931137
ENSG00000106304.16	nan	nan	nan	0.5257403628721672	0.6019748093953664	0.19535261659552483
ENSG00000234224.3	nan	nan	nan	0.7750598126223603	0.2968315040212225	-1.3846634302010319
ENSG00000230268.3	nan	nan	nan	1.0	1.0	0.0
ENSG00000170775.3	0.007969251448134151	0.06289879495960493	0.9991726835167344	0.5631047092590357	0.4258991067887161	-0.40289151201751383
ENSG00000128513.16	0.004668182215686202	0.4494075269958484	0.9991726835167344	0.5129334018566817	0.46485638973190757	-0.14198643514815124
ENSG00000179603.19	0.02903133600486678	0.5427421600835074	0.9991726835167344	0.3973485558333764	0.34062201145488896	-0.22223343401823348
ENSG00000048405.11	0.009614826171669415	0.3747116488637384	0.9991726835167344	0.9597410206939092	0.8332242078452451	-0.20394040240483036
ENSG00000179562.3	0.00458716464670144	0.030901455663806532	0.9991726835167344	0.2869587617628012	0.3662917548185372	0.35214980138611707
ENSG00000004059.11	0.003967122123446743	0.383316330204426	0.9991726835167344	0.9091326840706657	0.9751489029995456	0.10113166687912323
ENSG00000106328.10	nan	nan	nan	0.22509845782200544	0.055727269884635396	-2.0141007910526323
ENSG00000106331.18	nan	nan	nan	1.0	0.7346947414702414	-0.44478314622314835
ENSG00000197157.11	0.0014403539619726588	0.17494390268493476	0.9991726835167344	0.8409671895144906	0.8988193324465422	0.09598164079126809
ENSG00000128594.8	0.008436390581034797	0.12791832777142775	0.9991726835167344	0.077056147618727	0.0611976664000391	-0.33243342015531985
ENSG00000174697.5	nan	nan	nan	1.0	1.0	0.0
ENSG00000106344.8	0.004485037462684124	0.6016510902511925	0.9991726835167344	0.8628346724122503	0.9095202616204728	0.07602162616729405
ENSG00000224940.10	0.06965112002158858	0.2660251366286519	0.9991726835167344	0.48050359526321057	0.27926137097955456	-0.7829312000509541
ENSG00000106348.18	0.005461550166614608	0.5340912854699869	0.9991726835167344	0.16731918580643987	0.18046094012069708	0.10908372388565457
ENSG00000135245.10	0.010391815427267933	0.9605987482076676	0.9991726835167344	0.29871194381853466	0.3110551932387308	0.05841566894606931
